600854,20060424,20060821,20061024,20070412,20070424,20070821,20071024,20080410,20080423,20080815,20081028,20090414,20090422,20090812,20091028,20100413,20100422,20100817,20101022,20110414,20110427,20110815,20111027,20120417,20120427,20120815,20121029,20130418,20130424,20130815,20131024,20140305,20140416,20140828,20141022,20150408,20150421,20150720,20151026,20160418,20160427,20160818,20161025,20170411,20170426,20170807,20171025,20180417,20180426,20180814,20181024,20190416,20190425,20190812,20191022,20200414,20200423,20200819,20201028,20210415,20210426,20210824,20211027,20220418,20220428,20220830,20221030,20230420,20230426,20230821,20231030,20240328,20240426,20240830,20241024
EPS,0.0038,0.0133,0.0083,-0.0222,0.0076,0.0176,0.0047,0.0108,0.0088,0.0102,0.0101,-0.0052,0.0132,0.0017,0.0233,0.0018,0.0197,0.0231,0.0216,0.0273,0.0177,0.0109,0.1812,-0.023,0.0239,0.0175,0.0281,-0.0357,0.0359,0.0261,0.0383,-0.0023,0.043,0.0353,0.0368,0.0309,0.0631,0.0718,0.0637,0.0529,0.081,0.0783,0.0903,0.0691,0.1042,0.0987,0.1167,0.0915,0.1333,0.128,0.07,0.0739,0.13,0.1271,0.08,0.0607,0.14,0.1308,0.1062,0.0863,0.17,0.1668,0.1967,0.1208,0.41,0.1767,0.1112,0.0898,0.13,0.1183,0.1385,0.2047,0.11,-0.2242,0.0828
600859,20060428,20060815,20061012,20070430,20070428,20070724,20071017,20080422,20080430,20080819,20081021,20090224,20090424,20090818,20091028,20100420,20100420,20100816,20101015,20110310,20110423,20110815,20111017,20120409,20120409,20120801,20121022,20130314,20130415,20130819,20131022,20140310,20140424,20140825,20141027,20150413,20150422,20150825,20151026,20160411,20160425,20160822,20161025,20170308,20170425,20170814,20171023,20180409,20180426,20180816,20181029,20190408,20190429,20190812,20191028,20200227,20200422,20200819,20201028,20210415,20210429,20210830,20211028,20220428,20220428,20220822,20221027,20230428,20230428,20230822,20231030,20240417,20240429,20240829,20241030
EPS,-0.0134,0.0199,0.0054,-0.3864,0.004,0.0123,0.0772,-0.1827,-0.0085,-0.0282,0.34,-0.2038,-0.01,0.0079,0.001,-0.0334,0.093,0.0063,0.0124,0.0157,-0.019,0.0299,0.001,-0.0066,-0.01,0.0126,0.0152,0.0015,-0.0055,0.0143,0.008,-0.0032,-0.0074,0.0141,0.0004,-0.0361,-0.0162,0.0099,0.004,0.0128,0.0129,0.0078,0.0188,-0.0036,0.0047,0.0532,0.0048,-0.0014,0.001,0.0026,0.0061,0.0019,0.0009,0.0138,0.0134,0.0017,0.0013,0.0072,0.0077,0.0018,-0.0019,-0.0022,0.0033,0.0055,0.0015,0.0143,0.008,0.0072,0.0053,0.0042,0.0079,-0.0692,-0.0051,0.0115,-0.0003
600863,20060427,20060825,20061030,20070402,20070430,20070830,20071030,20080408,20080430,20080826,20081030,20090330,20090429,20090824,20091029,20100329,20100430,20100823,20101028,20110328,20110428,20110829,20111027,20120326,20120426,20120827,20121030,20130325,20130426,20130829,20131030,20140327,20140429,20140822,20141030,20150325,20150428,20150825,20151028,20160330,20160428,20160830,20161026,20170328,20170427,20170829,20171030,20180327,20180425,20180828,20181029,20190325,20190425,20190827,20191028,20200324,20200427,20200825,20201029,20210324,20210427,20210825,20211028,20220329,20220426,20220825,20221027,20230328,20230426,20230829,20231027,20240326,20240425,20240820,20241024
EPS,-0.0053,0.0124,0.014,-0.015,0.0007,0.0075,0.0047,-0.0097,-0.0047,-0.0395,-0.0413,-0.1891,0.006,0.0453,0.0113,0.001,0.0127,0.0586,0.058,0.075,0.074,0.0233,0.0453,-0.0029,0.0001,-0.0362,-0.012,-0.0119,-0.0473,-0.0345,-0.0333,0.0588,0.017,-0.071,0.023,0.1111,-0.028,-0.0715,-0.048,0.1474,-0.119,-0.1997,-0.306,-0.5131,-0.095,-0.0665,-0.072,-0.515,0.002,0.0195,0.002,-0.0157,0.01,0.0169,0.011,0.0101,-0.01,0.0253,-0.004,-0.008,0.01,0.0107,-0.0025,-0.0074,0.004,0.007,0.0042,0.01,0.008,0.0095,0.0062,0.0077,0.009,0.0145,0.0118
600866,20060419,20060828,20061025,20070424,20070424,20070731,20071030,20080424,20080425,20080828,20081029,20090427,20090427,20090821,20091029,20100429,20100430,20100830,20101022,20110428,20110428,20110822,20111024,20120306,20120426,20120830,20121029,20130425,20130425,20130819,20131028,20140317,20140428,20140825,20141023,20150330,20150429,20150824,20151026,20160418,20160427,20160810,20161027,20170421,20170421,20170825,20171026,20180423,20180423,20180822,20181029,20190329,20190426,20190822,20191030,20200316,20200429,20200820,20201030,20210323,20210427,20210830,20211029,20220422,20220422,20220818,20221027,20230320,20230426,20230830,20231018,20240329,20240423,20240808,20241025
EPS,0.02,0.0165,0.0091,0.0044,0.0339,0.0115,0.0182,0.0305,0.0518,0.013,0.0155,0.0195,0.0182,0.0472,0.0173,0.0102,0.0309,0.0308,0.048,0.0132,0.0436,0.0325,0.033,0.0546,0.0396,0.0358,0.0387,0.0437,0.0483,0.0603,0.0608,0.0977,0.1,0.0928,0.0698,0.098,0.0668,0.0625,0.0823,0.0988,0.0829,0.0963,0.1421,0.1335,0.1446,0.1197,0.1809,0.1237,0.2131,0.2124,0.1842,0.1527,0.24,0.2218,0.2254,0.2164,0.2589,0.3123,0.2671,0.2788,0.2197,0.1328,0.11,0.4867,0.2055,0.2007,0.137,-1.2992,0.1941,-2.0656,0.221,3.8514,0.3117,0.1421,0.2945
600867,20060417,20060724,20061020,20070330,20070423,20070724,20071024,20080321,20080423,20080809,20081023,20090408,20090423,20090806,20091026,20100208,20100422,20100810,20101020,20110128,20110420,20110803,20111025,20120223,20120418,20120817,20121030,20130418,20130424,20130821,20131028,20140307,20140425,20140826,20141027,20150317,20150421,20150811,20151026,20160229,20160420,20160817,20161019,20170227,20170419,20170821,20171019,20180322,20180426,20180814,20181012,20190313,20190429,20190724,20191024,20200415,20200422,20200805,20201023,20210408,20210412,20210719,20211022,20220311,20220428,20220714,20221027,20230306,20230428,20230818,20231018,20240318,20240408,20240729,20241022
EPS,0.007,0.0056,0.0107,0.0099,0.008,0.0067,0.0105,0.0144,0.0081,0.0047,0.0152,-0.0021,0.0009,0.0145,0.0152,2.1091,0.7103,0.6475,0.2959,0.3486,0.0751,0.0699,0.04,0.0807,0.06,0.0483,0.04,0.0783,0.05,0.024,0.02,0.0415,0.02,0.0184,0.0447,0.0737,0.06,0.0504,0.01,0.0135,0.07,0.0587,0.08,0.1213,0.11,0.0899,0.02,0.1576,0.08,0.0721,0.08,0.0881,0.11,0.1049,0.06,0.0437,0.08,0.1258,0.06,0.0526,0.13,0.1922,0.1042,0.3484,0.37,0.4636,0.285,0.3167,0.26,0.1919,0.2683,0.3467,0.26,0.2505,0.1752
600868,20060428,20061025,20070427,20070816,20071025,20080429,20080430,20080821,20081029,20090429,20090429,20090821,20091022,20100325,20100422,20100819,20101028,20110324,20110428,20110824,20111027,20120322,20120425,20120823,20121025,20130328,20130424,20130829,20131029,20140327,20140424,20140829,20141030,20150326,20150429,20150827,20151029,20160329,20160427,20160826,20161027,20170329,20170426,20170829,20171026,20180327,20180424,20180828,20181024,20190328,20190423,20190826,20191025,20200326,20200427,20200826,20201027,20210326,20210427,20210825,20211025,20220324,20220426,20220830,20221025,20230327,20230425,20230825,20231025,20240322,20240423,20240823,20241025
EPS,NA,NA,0.04,0.0416,0.04,0.0241,0.04,0.0313,0.04,0.0516,0.03,0.0492,0.06,0.0296,0.03,0.0571,0.06,0.0434,0.036,0.0608,0.06,0.039,0.037,0.0436,0.06,0.0503,0.038,0.0435,0.07,0.0497,0.042,0.0591,0.08,0.0377,0.05,0.0772,0.1,0.0026,0.067,0.0986,0.09,0.0535,0.084,0.0952,0.11,0.0688,0.077,0.1213,0.09,0.0589,0.065,0.0877,0.12,0.0837,0.091,0.0891,0.13,0.0934,0.116,0.0972,0.1683,0.104,0.137,0.1408,0.1578,0.075,0.132,0.1464,0.1422,0.1299,0.16,0.1085,0.1628
600871,20070427,20070830,20071024,20080330,20080429,20081029,20081027,20090408,20090424,20090827,20091029,20100416,20100430,20100825,20101029,20110330,20110429,20110823,20111021,20120329,20120424,20120821,20121026,20130327,20130425,20130828,20131030,20140311,20140429,20140829,20141030,20150327,20150429,20150828,20151029,20160329,20160429,20160826,20161021,20170324,20170428,20170830,20171027,20180330,20180427,20180830,20181030,20190330,20190429,20190830,20191029,20200327,20200428,20200827,20201029,20210331,20210429,20210827,20211029,20220330,20220429,20220830,20221028,20230314,20230428,20230830,20231030,20240328,20240429,20240829,20241030
EPS,0.6465,0.2485,0.365,0.968,0.2601,0.0111,0.195,-0.3619,0.17,0.209,0.2289,0.248,0.235,0.2653,0.35,0.4343,0.31,0.4584,0.37,0.3882,0.37,0.2481,0.29,0.1827,0.24,0.3552,0.35,0.23,0.21,0.2103,0.12,0.0943,0.05,0.026,0.03,0.0826,0.002,-0.1481,-0.31,-0.3078,0.07,0.1425,0.04,0.1921,0.08,0.0741,0.12,0.0702,0.11,0.1216,0.1,0.0784,0.127,0.1807,0.12,0.1681,0.203,0.2314,0.1668,0.1368,0.297,0.2727,0.2335,0.1158,0.327,0.3167,0.2943,0.2066,0.29,0.2542,0.302
600872,20060428,20060726,20061030,20070125,20070428,20070810,20071030,20080131,20080426,20080808,20081029,20090423,20090423,20090805,20091028,20100209,20100427,20100819,20101027,20110216,20110427,20110811,20111027,20120229,20120422,20120719,20121025,20130131,20130424,20130808,20131029,20140221,20140429,20140821,20141029,20150212,20150428,20150828,20151029,20160219,20160429,20160830,20161028,20170301,20170427,20170824,20171027,20180315,20180426,20180828,20181030,20190403,20190425,20190828,20191029,20200326,20200423,20200820,20201029,20210324,20210427,20210826,20211027,20220330,20220428,20220829,20221028,20230330,20230427,20230829,20231027,20240322,20240428,20240830,20241029
EPS,0.02,0.0453,0.03,0.0519,0.0267,0.0519,0.0313,0.0665,0.0333,0.033,0.03,0.0589,0.0233,0.026,0.0312,0.0505,0.02,0.0241,0.015,0.0414,0.015,0.0191,0.0365,0.0316,0.0175,0.0249,0.0165,0.0677,0.0195,0.0269,0.012,0.0626,0.015,0.0229,0.016,0.0636,0.015,0.0244,0.0375,0.1003,0.03,0.045,0.046,0.0849,0.03,0.0291,0.039,0.0772,0.037,0.0456,0.044,0.042,0.032,0.0546,0.043,0.0395,0.013,0.0623,0.0252,0.0498,0.047,0.0725,0.0384,0.0439,0.061,0.0705,0.0539,0.0397,0.067,0.0759,0.0401,0.0037,0.043,0.0323,0.0947
600873,20060420,20060810,20061019,20070327,20070420,20070715,20071019,20080314,20080416,20080719,20081017,20090210,20090428,20090719,20091030,20100324,20100409,20100727,20101019,20110222,20110420,20110718,20111021,20120302,20120410,20120809,20121024,20130125,20130415,20130730,20131024,20140214,20140428,20140721,20141028,20150306,20150414,20150810,20151023,20160419,20160429,20160728,20161028,20170228,20170425,20170728,20171030,20180420,20180427,20180822,20181026,20190425,20190425,20190730,20191029,20200409,20200429,20200828,20201030,20210428,20210428,20210827,20211028,20220428,20220428,20220829,20221028,20230427,20230427,20230829,20231030,20240429,20240429,20240828,20241030
EPS,0.026,0.0345,0.0361,-0.0311,0.0239,0.0521,0.0563,0.0275,0.038,0.0644,0.0586,0.0434,0.0625,0.0594,0.082,0.0733,0.0742,0.1094,0.0937,0.069,0.075,0.1265,0.0813,0.1135,0.0813,0.0912,0.075,0.0418,0.0875,0.0913,0.075,0.0783,0.08,0.0606,0.06,0.0579,0.03,0.0356,0.03,-0.0281,0.0023,0.0031,0.05,-0.0027,-0.01,-0.0148,-0.01,0.0709,0.01,0.0068,0.005,-0.7909,0.02,0.0108,0.02,0.0059,0.01,0.0186,0.02,0.0264,0.01,0.0175,0.0197,0.0207,0.01,0.0108,0.0183,0.0011,0.01,0.004,0.0242,-0.0035,0.01,-0.0013,0.0033
600874,20060426,20060824,20061025,20070412,20070424,20070828,20071025,20080320,20080424,20080806,20081023,20090402,20090422,20090804,20091023,20100326,20100422,20100820,20101022,20110415,20110423,20110823,20111025,20120427,20120427,20120814,20121030,20130416,20130426,20130829,20131025,20140425,20140425,20140822,20141029,20150428,20150428,20150828,20151029,20160427,20160427,20160819,20161024,20170428,20170428,20170825,20171027,20180413,20180425,20180817,20181030,20190425,20190426,20190828,20191029,20200428,20200428,20200827,20201029,20210428,20210428,20210820,20211026,20220429,20220429,20220826,20221028,20230428,20230428,20230825,20231027,20240429,20240429,20240828,20241029
EPS,0.0054,0.0217,0.0253,0.0204,0.056,0.1188,0.0933,0.0385,0.0416,0.061,0.0333,0.0339,0.0267,0.1507,0.12,0.0902,0.06,0.0696,0.09,0.0423,0.05,0.1215,0.2,0.0207,0.06,0.1195,0.03,0.0003,0.03,0.0672,0.04,-0.0191,0.03,0.0361,0.02,0.0122,-0.07,0.0884,0,-0.0926,-0.06,0.081,0.03,-0.0034,-0.08,0.0886,0.03,0.1942,-0.04,0.066,0.01,-0.0931,-0.01,0.0194,0.0137,-0.0091,-0.08,0.1221,0.01,-0.0052,-0.08,0.0871,0.0033,-0.3958,-0.14,-0.0321,-0.1302,-0.7528,-0.11,-0.1613,-0.1448,-0.8034,-0.16,-0.1267,-0.112
600875,20060502,20060819,20061029,20070412,20070426,20070816,20071024,20080402,20080423,20080826,20081024,20090319,20090426,20090828,20091029,20100304,20100428,20100827,20101027,20110324,20110423,20110829,20111027,20120329,20120426,20120810,20121026,20130322,20130426,20130828,20131029,20140421,20140429,20140821,20141028,20150410,20150426,20150806,20151027,20160414,20160427,20160815,20161027,20170417,20170426,20170815,20171027,20180417,20180425,20180823,20181029,20190425,20190426,20190822,20191028,20200424,20200429,20200824,20201027,20210402,20210428,20210809,20211027,20220419,20220427,20220811,20221027,20230419,20230427,20230829,20231030,20240425,20240425,20240829,20241030
EPS,0.0197,0.0144,0.0176,0.0263,0.02,0.0278,0.0231,0.0234,0.0172,0.0275,0.0207,NA,0.0103,0.0278,0.0362,0.0056,0.0128,0.0404,0.0145,0.034,0.0162,0.0523,0.0162,0.0442,0.0128,0.0631,0.01,0.0476,0.0131,0.0646,0.021,0.0556,0.0172,0.0835,0.0269,0.1657,0.2731,0.2399,0.0462,0.021,0.0314,0.1106,0.0372,0.0214,0.051,0.157,0.0793,0.263,0.0917,0.194,0.3614,0.0375,0.0221,0.1128,0.0421,-0.011,-0.0517,0.1129,0.122,-0.0857,0.186,0.2809,1.2244,0.2979,0.377,0.3969,0.2481,0.2158,0.293,0.1946,0.0847,-0.1958,-0.033,0.0403,0.0025
600879,20060423,20060815,20061022,20070322,20070426,20070829,20071029,20080228,20080421,20080805,20081023,20090312,20090420,20090820,20091028,20100420,20100424,20100804,20101026,20110419,20110427,20110809,20111026,20120411,20120425,20120822,20121029,20130412,20130425,20130822,20131029,20140414,20140425,20140827,20141027,20150409,20150427,20150827,20151029,20160407,20160429,20160830,20161028,20170415,20170428,20170830,20171030,20180326,20180427,20180814,20181030,20190328,20190429,20190823,20191030,20200417,20200429,20200821,20201030,20210428,20210428,20210830,20211029,20220428,20220428,20220830,20221028,20230428,20230428,20230829,20231027,20240429,20240429,20240828,20241030
EPS,0.0546,0.0775,0.0675,0.0805,0.0775,0.0793,0.061,0.0528,0.029,0.0202,0.0089,0.2021,0.0051,-0.0246,0.1423,0.0571,0.0066,0.0181,0.0705,0.0102,0.0015,0.0239,0.041,0.0025,-0.0023,0.0218,0.1032,0.0657,0.0829,0.1109,0.1955,0.0968,0.1242,0.1729,0.3869,0.1412,0.1807,0.1804,0.3074,0.1314,0.1829,0.0361,0.2834,0.0747,0.137,0.0531,0.245,0.0412,0.1441,0.0857,0.2984,0.1133,0.1547,0.1807,0.3031,0.0623,0.2178,0.2202,0.3146,0.0273,0.175,0.161,0.1628,-0.1386,0.1328,0.1758,0.2385,-0.006,0.2105,0.2218,0.3736,0.0876,0.2731,0.2292,0.3802
600880,20060423,20060830,20061030,20070429,20070423,20070808,20071031,20080311,20080429,20080829,20081031,20090429,20090429,20090828,20091029,20100426,20100426,20100827,20101028,20110429,20110429,20110805,20111028,20120229,20120423,20120820,20121030,20130426,20130426,20130830,20131030,20140429,20140429,20140829,20141027,20150424,20150424,20150828,20151030,20160330,20160429,20160826,20161028,20170330,20170428,20170830,20171030,20180426,20180426,20180830,20181030,20190227,20190425,20190829,20191030,20200428,20200428,20200827,20201029,20210428,20210428,20210830,20211028,20220427,20220427,20220830,20221027,20230427,20230427,20230828,20231030,20240429,20240429,20240829,20241030
EPS,0.0242,0.0281,0.0236,-0.0373,-0.0014,0.0005,-0.0042,-0.001,0.0111,NA,-0.0467,-0.3291,0.0233,0.0294,0.0567,0.0254,0.0267,0.0459,0.0433,0.0472,0.03,0.1399,0.1267,0.0815,0.0867,0.0731,0.1267,0.0732,0.09,0.2248,0.1267,0.1096,0.1767,0.1972,0.205,0.0957,0.215,0.2218,0.16,0.1634,0.26,0.2733,0.19,0.2097,0.29,0.2688,0.26,0.1754,0.35,0.2219,0.26,0.2295,0.37,0.2471,0.31,0.2207,0.1935,0.4379,0.39,0.1754,0.47,0.4147,0.4312,0.1202,0.56,0.4084,0.3013,0.2141,0.57,0.4215,0.483,0.1647,0.93,0.2526,0.5242
600881,20060428,20060814,20061025,20070421,20070421,20070807,20071026,20080418,20080418,20080815,20081026,20090424,20090422,20090727,20091027,20100324,20100420,20100830,20101025,20110314,20110423,20110728,20111024,20120327,20120418,20120809,20121025,20130325,20130424,20130815,20131016,20140327,20140423,20140827,20141027,20150422,20150427,20150825,20151027,20160421,20160428,20160825,20161028,20170316,20170426,20170828,20171027,20180329,20180426,20180827,20181030,20190328,20190426,20190823,20191029,20200417,20200427,20200825,20201029,20210330,20210429,20210827,20211027,20220408,20220429,20220826,20221028,20230330,20230428,20230829,20231027,20240329,20240429,20240830,20241030
EPS,0.0179,0.0003,0.0038,-0.0051,0.0121,0.0503,0.05,0.0619,0.0299,0.056,0.075,0.081,0.02,0.0563,0.0327,0.0673,0.0301,0.0518,0.05,0.0653,0.035,0.074,0.06,0.0721,0.04,0.0469,0.09,0.0919,0.04,0.0533,0.1289,0.5239,-0.0948,0.1132,0.1181,0.2418,-0.02,0.2141,0.07,0.2656,-0.05,0.0962,0.11,0.303,-0.05,0.128,0.098,0.2738,-0.03,0.1856,0.13,0.1838,0.0017,0.1418,0.04,0.2952,0.0383,0.1432,0.1,0.1967,0.01,0.1602,0.1206,0.1518,0.02,0.2195,0.1189,0.1121,0.03,0.2391,0.1147,0.1465,0.06,0.165,0.0493
600884,20060427,20060817,20061020,20070327,20070427,20070818,20071026,20080327,20080429,20080829,20081029,20090429,20090429,20090825,20091027,20100304,20100429,20100727,20101018,20110318,20110429,20110727,20111021,20120210,20120418,20120807,20121025,20130417,20130424,20130807,20131029,20140325,20140429,20140801,20141028,20150326,20150428,20150819,20151028,20160407,20160427,20160826,20161028,20170427,20170427,20170829,20171027,20180427,20180427,20180824,20181026,20190425,20190425,20190823,20191029,20200428,20200428,20200825,20201027,20210409,20210428,20210827,20211028,20220408,20220427,20220826,20221028,20230407,20230427,20230825,20231027,20240408,20240429,20240828,20241025
EPS,-0.03,0.0384,0.003,0.024,0.02,-0.0012,0.005,0.0258,0.029,0.0587,0.002,-1.3575,0.004,-0.0408,0.078,0.008,0.008,0.0562,-0.05,-0.1426,-0.042,0.0478,-0.0728,-0.46,-0.2551,0.4284,0.1607,0.2385,0.0865,0.2161,0.2099,0.583,0.11,0.2695,0.2302,0.1969,0.1257,0.2837,1.9196,0.165,0.1288,0.2558,0.5958,0.2618,0.1128,0.1777,0.1362,0.0367,0.0238,0.141,0.1377,-0.1466,0.1492,0.181,0.0898,0.076,0.0467,0.3159,0.2516,0.2143,0.0357,0.3365,0.2511,0.1269,0.0023,0.2524,0.2443,0.0972,0.019,0.3252,0.2378,0.3038,-0.0084,0.2808,0.3587
600886,20060428,20060818,20061030,20070430,20070428,20070825,20071029,20080215,20080426,20080731,20081029,20090309,20090429,20090828,20091030,20100319,20100430,20100818,20101026,20110429,20110429,20110829,20111024,20120319,20120427,20120824,20121029,20130419,20130426,20130830,20131030,20140418,20140429,20140829,20141030,20150429,20150429,20150821,20151030,20160408,20160429,20160826,20161028,20170407,20170428,20170830,20171030,20180427,20180427,20180824,20181029,20190419,20190429,20190830,20191029,20200415,20200429,20200828,20201030,20210414,20210429,20210830,20211029,20220429,20220429,20220826,20221028,20230414,20230428,20230824,20231025,20240329,20240429,20240823,20241029
EPS,0.013,0.0309,0.08,0.0134,0.04,0.0894,0.1019,0.081,0.058,0.1454,0.14,0.053,0.077,0.1164,0.11,0.1485,0.091,0.1053,0.11,0.0006,0.02,-0.007,0.01,0.2776,0.03,0.0169,0.05,0.142,0.02,0.034,-0.01,0.1894,0.04,0.0295,0.03,0.1879,0.14,0.0456,0.04,0.0887,0.15,0.0391,0.06,0.2187,0.16,0.0443,0.05,0.0471,0.16,0.0697,0.07,0.0559,0.11,0.0727,0.1263,0.072,0.19,0.4028,0.06,0.5262,0.35,0.7525,-0.542,-0.0788,-0.15,0.1612,0.4619,0.0549,0.13,0.1255,0.2398,0.1189,0.08,0.0951,0.158
600887,20060425,20060814,20061026,20070409,20070419,20070729,20071025,20080426,20080429,20080829,20081031,20090429,20090429,20090829,20091029,20100430,20100430,20100830,20101029,20110429,20110429,20110830,20111030,20120426,20120426,20120830,20121030,20130426,20130426,20130830,20131030,20140429,20140429,20140829,20141030,20150429,20150429,20150828,20151030,20160428,20160428,20160830,20161028,20170428,20170428,20170830,20171030,20180427,20180427,20180830,20181030,20190429,20190429,20190830,20191030,20200429,20200429,20200828,20201030,20210429,20210429,20210830,20211029,20220429,20220429,20220830,20221030,20230427,20230427,20230830,20231030,20240429,20240429,20240830,20241030
EPS,0.0327,0.0742,0.0936,0.0939,0.032,0.1447,0.1601,0.0602,0.0178,0.0869,0.1366,0.0422,0.0591,0.0811,0.1347,0.0432,0.0072,0.1129,0.3141,0.0386,0.0393,0.1235,0.2207,0.0832,0.0251,0.1474,0.3512,0.1037,0.0301,0.1424,0.2859,0.0865,0.0386,0.1671,0.367,0.1443,0.1143,0.3159,0.5661,0.1088,0.1329,0.2721,0.3935,0.2019,0.1231,0.2453,0.4387,0.2048,0.1287,0.2586,0.4273,0.2131,0.1325,0.2571,0.4209,0.1687,0.1041,0.2551,0.5526,0.2662,0.1262,0.2512,0.483,0.2949,0.1313,0.3696,0.4026,0.1344,0.1527,0.2189,0.4924,0.2416,0.1621,0.3022,0.681
600893,20200429,20210429,20210429,20210310,20210429,20210429,20210826,20211029,20220427,20220427,20220830,20221028,20230428,20230428,20230830,20231029,20240429,20240429,20240830,20241030
EPS,0.0332,0.0494,0.0546,0.0366,0.0383,0.0374,0.0903,0.0971,0.0673,0.0792,0.0966,0.0391,0.0339,0.0845,0.0735,0.0322,0.0611,0.0846,0.0566,0.0368
600894,20170426,20161115,20171030,20170328,20170426,20170828,20171030,20180411,20180426,20180824,20181029,20190325,20190429,20190827,20191028,20200329,20200428,20200827,20201028,20210330,20210429,20210826,20211027,20220330,20220429,20220825,20221027,20230330,20230427,20230830,20231026,20240328,20240426,20240830,20241028
EPS,0.0453,0.038,0.0815,0.0266,0.0453,0.0603,0.0453,0.0117,0.0362,0.0216,0.0272,0.0491,0.1177,0.02,0.0815,0.0588,0.0815,0.0802,0.0906,0.0665,0.0453,0.1004,0.0754,0.0971,0.02,0.1314,0.0497,0.048,0.08,0.0624,0.0643,0.0671,0.06,0.0926,0.0914
600895,20190517,20190805,20190830,20201029,20200602,20200602,20200827,20201029,20210423,20210428,20210827,20211028,20220329,20220428,20220826,20221028,20230330,20230414,20230828,20231030,20240329,20240429,20240830,20241030
EPS,NA,NA,0.0526,0.0938,0.0184,0.11,0.0721,0.13,0.0331,0.1,0.1485,0.121,0.0941,0.03,0.0992,0.0024,-0.0511,0.16,0.0624,0.0438,-0.0282,0.04,0.0013,0.0233
600900,20170426,20160831,20161030,20170319,20170426,20170829,20171030,20180424,20180426,20180820,20181029,20190426,20190427,20190820,20191029,20200410,20200429,20200814,20201029,20210429,20210428,20210824,20211029,20220412,20220428,20220829,20221028,20230425,20230427,20230829,20231027,20240425,20240425,20240816,20241029
EPS,0.2464,0.2666,0.2287,0.1914,0.2464,0.2618,0.2471,0.2208,0.2749,0.2919,0.2796,0.1451,0.3128,0.3184,0.3291,0.1577,0.3507,0.3194,0.3128,0.1573,0.3,0.2853,0.4174,0.2066,0.39,0.4087,0.5327,0.3316,0.5565,0.5803,0.4914,0.1132,0.4927,0.5279,0.5179
600905,20170426,20160912,20171027,20170419,20170425,20170825,20171027,20180427,20180427,20180830,20181026,20190426,20190426,20190827,20191024,20200429,20200430,20200827,20201030,20210427,20210428,20210830,20211020,20220415,20220425,20220819,20221026,20230425,20230427,20230828,20231027,20240419,20240419,20240828,20241021
EPS,0.2653,0.2449,0.2214,0.1339,0.2551,0.238,0.2214,0.1341,0.3,0.2917,0.27,0.0935,0.35,0.3535,0.33,0.1513,0.42,0.3361,0.2544,0.1753,0.38,0.3712,0.3422,0.3359,0.51,0.5054,0.4523,0.3662,0.67,0.6893,0.5675,0.3865,0.82,0.8201,0.6532
600909,20170809,20161011,20160429,20170106,20170102,20170428,20180118,20180330,20180427,20180827,20181030,20190423,20190424,20190827,20191029,20200421,20200421,20200827,20201029,20210429,20210429,20210827,20211028,20220428,20220429,20220830,20221028,20230427,20230427,20230830,20231030,20240429,20240429,20240829,20241030
EPS,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.148,0.1509,0.1394,0.17,0.1425,0.1526,0.1494,0.17,0.1299,0.1447,0.1723,0.16,0.1597,0.1378,0.1742,0.14,0.1393,0.1242,0.1452,0.15,0.1519,0.1288,0.1253,0.15,0.1472,0.1328
600918,20060817,20080827,20090420,20090820,20091020,20100318,20100420,20100819,20101020,20110316,20110420,20110818,20111020,20120315,20120420,20120816,20121022,20130314,20130422,20130815,20131021,20140320,20140422,20140814,20141020,20150319,20150420,20150820,20151020,20160317,20160420,20160811,20161020,20170323,20170420,20170810,20171021,20180322,20180420,20180809,20181023,20190321,20190419,20190808,20191021,20200319,20200420,20200813,20201020,20210325,20210420,20210812,20211020,20220323,20220421,20220811,20221020,20230323,20230420,20230802,20231020,20240321,20240422,20240808,20241021
EPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600919,20150424,20150828,20151027,20150310,20150424,20150828,20151027,20160313,20160428,20160828,20161027,20170331,20170425,20170827,20171027,20180329,20180426,20180830,20181030,20190328,20190429,20190829,20191030,20200327,20200429,20200828,20201029,20210330,20210429,20210827,20211028,20220330,20220429,20220830,20221028,20230330,20230427,20230830,20231030,20240327,20240429,20240829,20241030
EPS,0.0491,0.1406,0.1375,0.2096,0.4419,0.7371,0.0098,0.2655,0.0786,0.16,0.0982,0.0692,0.1375,0.1439,0.1375,0.1443,0.0589,0.0392,0.0295,0.0459,0.1768,-0.0084,0.0786,0.0974,0.1178,0.1001,0.2062,-0.0577,0.1571,0.1806,0.2609,0.1142,0.0196,0.0234,0.1874,0.0907,0.16,0.0278,0.1404,-0.0402,0.1,0.1162,0.1688
600926,20150428,20150828,20151029,20160418,20160428,20160829,20161028,20170425,20170428,20170828,20171030,20180423,20180427,20180827,20181029,20190422,20190429,20190826,20191028,20200427,20200429,20200824,20201030,20210426,20210429,20210830,20211029,20220425,20220429,20220829,20221028,20230421,20230428,20230828,20231030,20240409,20240429,20240830,20241030
